claim_id,target
ID_MAFX7WTD7NY0,10174.17988664695
ID_E1A0HSPCNHSL,4582.124942981852
ID_WEIAHRZHXSP5,1437.7157120903246
ID_FUBJ9MXO0FA0,7764.656352930589
ID_JTZK5CP0OI2P,7411.098024421281
ID_B6ICSZC3O7P7,11310.176233293527
ID_1XUZTK75DZ3R,2205.909925519734
ID_KD8XRR3E45AQ,6690.958548727783
ID_I1QKJR9Y1L1O,10165.702253856249
ID_03JZDFTOWAX1,3126.2984348710906
ID_16IYZXXCFIF7,12087.740692475805
ID_3GUHMGNZDUXT,1173.6241929650464
ID_L78STIOQOBUJ,19400.244178294804
ID_UKX23KJ1T8CU,3685.6377620186063
ID_KSY4ULWB8NCJ,5234.059799857005
ID_5WEAUSILOE8M,18704.57533178687
ID_N1TDPO44HQL3,8886.734656505898
ID_U1LF606NA8BY,8737.552557156523
ID_CCM2SFKLLSM3,16941.216596520975
ID_EG7F9O9DBHG7,5699.744002285407
ID_N36O0OS4ZPU9,19796.95790675491
ID_KJ0J42JFBKTC,24743.299013698095
ID_26B81FYIZE3G,828.7841765560236
ID_ACFZVISHI6CQ,13075.194997871988
ID_2G0754JQFL71,2492.861931200519
ID_FTYVXY8IF9UY,2569.727098089347
ID_I21B0DP0J989,3855.7947245631194
ID_7VRJJFG57GO6,12674.41898091133
ID_H91IJ9VPQFDN,4919.786121574812
ID_HN98FVLBRY0X,17265.66964731919
ID_C5CCNBYEP11Y,2336.250495056285
ID_YF2I4ZLVZYED,3250.904173466477
ID_L4HJZVVL35CS,3229.25994278648
ID_QTEJLZ9ZRIOO,17347.30171944049
ID_1Y74IDZNUORT,19358.0107605322
ID_LMX4F7IYKZ1P,1996.6836449649004
ID_OXGQGCC13RD9,654.743694491901
ID_XYH64HMAFPPI,18891.89486295437
ID_T2TUHYK1I86L,7808.311540933467
ID_EQPWW5N1F9CC,1058.152561682775
ID_YSXRYQ2T37HM,1923.6066092477067
ID_M189YPULMV42,18858.53329424436
ID_1DDKNLD80HM9,7709.160871578617
ID_9DMHS9Q4WXBM,1784.0843353382104
ID_MEXZ3212SSAD,1677.5231546127152
ID_G31JYIRL0Q80,1738.909593668841
ID_FOD730VN0O0L,5805.1174342843315
ID_FD555A6AUGNT,17852.731744399258
ID_09TUILB84HS0,249.3665529699078
ID_BDQZCPILM54B,2912.885942691386
ID_ALDIR2WM3RWB,1967.1027904136429
ID_2E21L1NRHT81,1293.0065257874946
ID_NWOUQMCI8WPG,2167.6764219152647
ID_YJR3EGYOY6XM,5523.43220333922
ID_BSPPOY9N8A4C,14816.929527527114
ID_YY10W5MAYTSF,25130.025633889712
ID_B5C6E5UFUK55,6993.319620718419
ID_Z4RDFP4HD8K9,5063.032222298844
ID_HL12HNPOY2AB,155.58568845873936
ID_3W8W0EEKFIZQ,17337.5122600094
ID_5UB53KR9GYXR,9835.133181918303
ID_BGALGUXM7AO1,2087.3630211997715
ID_S31MDGCZMZV3,5583.82858989748
ID_KE2B8Y7C24M0,1027.8256189723618
ID_9ACOYZ023TSK,2604.2655842775066
ID_ZOXZR02I58LY,1406.9388695088016
ID_WENS23PVTH3M,7310.415576337116
ID_2Y38UOG34RVO,4711.318448818698
ID_7L8KJ5JG31UB,3870.2100587455748
ID_R2F0LAW7XT7V,3129.590768518392
ID_CELKQWR80MDX,-372.63319060729947
ID_ZFLFSJ5GR9CN,11132.77838569537
ID_1JJKHKPG1GC7,5004.374968386018
ID_4OYTUB4M8DRM,75.16885107593068
ID_LWT5M9VH0O5H,5774.384423253644
ID_6DHLNYLBTKSG,255.25570423957004
ID_AP9ZP92XDUH6,940.7643195988661
ID_N7BKW3X6GMVS,4381.2471848033765
ID_FCYI722LB2TB,9359.75658287326
ID_7F94LVWKS7VZ,8752.914537159526
ID_TWZJMEUCPZND,8776.599923939222
ID_DFFDZFBGLF1V,6306.379767930001
ID_ESL4JF85EMMW,13305.388758074729
ID_AVN7WH2TTP8L,29099.82626754134
ID_3KXO84JFTUMZ,7207.73890479475
ID_GOZH5YOJ7ID2,1885.367951987771
ID_X1YHI4KNVL6E,2945.433668678738
ID_NO2041MMO8AY,3567.7794847371088
ID_ECHXE9JZOCER,9770.191199041123
ID_DR17GS7I16G0,-2910.130421944471
ID_3XWJYKGHS2EE,1945.5927108264514
ID_QSF8U2SBAATP,-1537.6536040153278
ID_ZCHQUVPAYX51,1686.9217779335852
ID_GMBHIM9KBNIC,7724.821024415057
ID_E0LBMOVRJ875,1569.3841810434772
ID_H3SD9K34M71B,1317.94931927416
ID_NBL6RT98W2SM,-2802.4430594545365
ID_HHZRCNJH2DLB,661.0791223410062
ID_3YPJBCEO9HWC,5734.500026440844
ID_T8L2QUO2B46L,11297.227145773408
ID_0Y0JSA2RV33O,540.3177562637305
ID_V0I8VF5BNQ7N,17596.884370619282
ID_CBDYDG8GI0GH,2696.081928346394
ID_PBJS1133M5F3,359.36529861368837
ID_8J0QNWPB73HX,14729.029589519396
ID_RXQEY8ZAE7FU,23289.92870246311
ID_G6H1FVWOKRQN,9061.601524531627
ID_Y44Z62PSDIZY,5241.025956335161
ID_O8N1Z03QP6EM,6748.575615649572
ID_OIFCYZF3ANJ0,18496.699527889887
ID_R6H4C3W1QUS9,1665.3954515616886
ID_AXYIWAANSU8J,3111.2747647335063
ID_S9IDIR5FU3QI,8629.216116929098
ID_Q0679DPQUHKW,-555.1925857919763
ID_ULD5R3APE7GK,714.2064836901117
ID_2VOIXWV0R7N6,9578.820678696344
ID_QMH0OAMCIM20,1954.7344868794075
ID_AJR9GA0WM8TA,10541.591480272169
ID_C0W14S65TPZD,87809.14889099567
ID_BFTVVGASLQRK,25615.66840622189
ID_UNYW0H3LHIR2,-527.1706043575135
ID_L3I7H42GUZ9H,1507.2977865803948
ID_KD80AOZAPSP0,702.3090035923881
ID_SQMXQP6T08JJ,9088.286531479593
ID_4BYV9RP3XDBB,11253.309391222021
ID_XKNHC2HRBDU3,26806.035210875372
ID_RNVETP6NU2NW,7703.361449594774
ID_M764HOVAG9AS,9111.5152765379
ID_UCTGIIKGZMAA,1202.3129394344983
ID_IHQNJNPFFUNB,7401.214509979858
ID_P96Y9AAKSRWY,20120.657724198358
ID_BXZW3LGR9AV4,8275.607449721758
ID_GRU4IR4U5MF4,6548.087649730776
ID_Z9XQ935XCBKF,15335.91753275012
ID_BQM1FDOEYGKA,210.2169283764133
ID_92D9PD3FC2WX,21379.328821556832
ID_CK4EN0GNG9Z5,1178.655553723317
ID_74X5N9ATXLEJ,10516.730543751013
ID_JJS6OINUWYCB,7903.341667042674
ID_XUIIKBKE8J35,925.1554641131178
ID_1FPBQ2GL3ROM,665.2419149494
ID_HX5E7E4LUPNH,6867.596472276723
ID_E4Z877FOC64D,2910.988485435615
ID_C7SF9AISYNC7,8088.750814495492
ID_KFBYADDPKO99,1553.8882056687062
ID_6M48WYWM5JKL,20539.97487947189
ID_0IVAV2DWKADH,20980.56231421779
ID_6PKNCBP0GBGY,130.32587608440588
ID_75Z4JRQWCONK,7743.218919222132
ID_S7J9JQP4M5YF,1475.2895675306936
ID_Z1I1DINRLEMA,19541.485570652247
ID_NT5J6DZ69U7L,8260.711323811622
ID_C0TAYBZV65UV,1792.922615570924
ID_9H31ZTE2I62Q,306.0098761933209
ID_1FYS4SRU0RQB,3063.2354006220885
ID_GQSHV2ZFU0DM,6239.273828014924
ID_HTVF8BL4UVVS,3389.4195710736467
ID_ZSOPY62ELRW3,807.4592011735979
ID_YEIKWX9ZIEKB,305.55700142919187
ID_G7O0209CMSZR,12499.599395162417
ID_5ZDR9XY77HHN,1857.3226448228156
ID_QIEMPCI8SGF9,3997.6480334364064
ID_9I4792BU124H,16210.092866029698
ID_XKY9AHTO3YXX,21072.381006546722
ID_8A68S044OBLG,1043.8087372029872
ID_ANH66M9IB4KF,29770.63588331958
ID_V6MPZTEW4FIV,1252.946824088726
ID_YQF4IZ6C2TQ6,545.8345042671851
ID_5OYKL5XUS5OM,17914.939382145494
ID_6FATGLWD0P2V,9958.528814878482
ID_P0WUP102NODL,20953.46150411706
ID_KZMU8B6CHOS6,1410.0266877387696
ID_5J3AT0GD0WQS,4938.95747253057
ID_JJNBCML00FO8,2760.5524592740985
ID_V08HD0LO47E2,9155.11816486673
ID_X4Y3C5YGG2VM,9960.374761496838
ID_VPAQIQWYQIRH,1811.2813396225995
ID_9DDQA9TWOPGU,22089.326110817594
ID_DT2JTZ7TYYAW,556.1991321749806
ID_52JJAFPKG227,12490.156562388487
ID_UN34MA88UXEO,20388.19692225206
ID_0V39F9NJHAYG,17116.30512177069
ID_E2SFIJGVGT5U,1969.7803117152475
ID_IRUYAXLLWJX6,16453.074587894327
ID_94LW0MYV5U4I,14648.892165729136
ID_E5MGOB3DQU8K,4004.4518179478237
ID_EPAY5JMYFBPU,34464.88914157939
ID_M6B025VB84KS,5512.823465790321
ID_N1J6QDKVWJJO,3430.5700743006732
ID_PNBOAZU5ZSNZ,1611.9162938778238
ID_4QL698SQUKBI,837.6008618448662
ID_EEF60GKU5LWT,-1902.353226509794
ID_CSI17KHOVKE0,1133.2294817355012
ID_UYKCHD4HCEVN,-131.7522825665579
ID_3IXFSU3W46Q2,890.8822746456901
ID_IRX18U7EPUHP,1823.0179884535592
ID_LHO6CEPTZ5XD,1027.0906837596403
ID_AZ6R3LDONXR3,3.2325360633167324
ID_TRHRKFISSQHV,1340.664769968809
ID_ZU0J2OJ62WD5,1660.8806109888046
ID_CDQE9T8OHBH1,6074.770616097769
ID_1G8GQ7MBY4CG,7779.323268773795
ID_S7CLB0Z93F94,5623.687502916727
ID_WKCPWYTX51A7,1177.601743115716
ID_0GM9GEKNAN6Q,4191.772359176458
ID_AEXB1LCCRPBF,1500.2785101436966
ID_ZDU7IJLRY0LK,7491.928317547341
ID_M1Q1NTI6ONJH,2870.460738111461
ID_NM1VTMDX1KB2,36783.37098280798
ID_ELSJ8F7EP07F,6490.26439918484
ID_D0F3E3C2L87T,42999.8057790452
ID_11R5QGR5H79Q,2692.0781851424986
ID_QL19QHBI44GD,1456.2511268734797
ID_Z4VDZ4UBQGPA,702.2724900626253
ID_QPU1UYR9RBTW,10797.80933658801
ID_C1WTEL8534XV,2302.151297369999
ID_SHI0CI51WHGS,498.22546064584094
ID_ZNAZYZLNMJ69,4375.683777011007
ID_HPSH9S2WTDXQ,3833.180655281032
ID_QNHNYMKVNUWN,18186.40915252262
ID_RJJJZNHJ08NW,1038.3401990471348
ID_KFC7F17AITJQ,18604.402409003855
ID_FBZ6XC96WUCN,15173.219798394332
ID_6QQJ7G1W9VNT,4258.670308888887
ID_GDVU8ZGOJIJV,20797.561097936916
ID_BQRZJXRVNU4E,10708.113654817029
ID_9C2NWFHFYZVE,1744.1940557206847
ID_BUU6IHM78IDS,12964.513744143422
ID_03LPYI4FYNY9,7118.385020460025
ID_2JVD67XXRJGS,4406.512338754673
ID_OYN7AHFQOXQT,3327.438886191633
ID_HFK0U2D79P0Q,1130.3354255993195
ID_1YZMJIKMOSX3,19641.213043321513
ID_EIK9FUFD1T5E,7887.171511817284
ID_W0T4JIHB8JGX,13475.04440513362
ID_UZWQIVYSKH2E,1825.5469876250374
ID_NVMJ4LDRTWCK,29343.61391528032
ID_M5VIJ8KB2US4,30425.37669340575
ID_Z9R6R2OAAY46,250.66785203806612
ID_KXDRORE8YH0N,8681.598865158821
ID_VGC5NSW321TD,9495.667665707071
ID_LDPV52FSFCBK,9295.751748169403
ID_J1IZ4UQXRH2P,5287.127975277689
ID_55JDMR6NCJUL,5347.425613458075
ID_DWAJ10O03304,4728.391257426641
ID_9GOWLRTZKWU7,4045.4530175271884
ID_6E46N5WZ2RXA,4515.96272375558
ID_OHOM4G03BCFT,17708.52576276202
ID_DHF8P0OING2X,14758.860651916584
ID_QA7DCRSU57FC,22697.15584435994
ID_RWLE7LJFKBI5,9573.19056376989
ID_58WBJZ9QDBJY,18050.51541378153
ID_JO4ZSUJC7Q20,28599.650447325468
ID_NSRE00XEIX86,4745.04825086539
ID_BO6QLF0PHA73,2505.1659120894665
ID_0KBK8GI4PNHP,1446.697390451107
ID_7OVX995433DW,671.699533940229
ID_5OF2215VO7XX,-950.7183114825893
ID_WXNJ0SLU29CF,11699.233938346948
ID_R28H2W9U0ZP1,5809.6967363809
ID_LPFLMYQR022K,888.8948205765239
ID_C8BEFUKD6L6Z,-2711.250632412017
ID_FHQJTBYCBS1K,2163.220734344348
ID_7DTBWVHINFOV,2071.5903389011123
ID_4YMMEDDONM2T,16384.53616371425
ID_GDCFK5CHL8MB,34033.76495903791
ID_Z0HOHDLX40XI,1505.522393809289
ID_LAT1RF1GFE3L,6391.028590375283
ID_PKBCBXPGRSWW,12205.042704794874
ID_T6EHAYU8QG7S,-1493.0130209555534
ID_YD3NI69Q6D6R,19932.85194468734
ID_USYQ0SUBUVXL,10026.070749095326
ID_LZL11B9H4GHH,18873.73841692392
ID_TKPRPBO5K1R9,9569.435013838864
ID_7GSL46YZSKF6,1108.8587808081618
ID_WEG91X5QH076,4778.362918580386
ID_NNGDPBAQZ45Q,551.2073179286468
ID_TUH7BP70YEJZ,14113.478870145715
ID_EMG826KOS65X,16748.016365065083
ID_LCVAUA2JI5GK,19072.73564905209
ID_N49THUAV1LHT,4781.944863019851
ID_YKIRGYM3P3UY,5889.150825156649
ID_7ELGDET5X1GV,1652.6754702717544
ID_MMTHI08FRB5X,796.6051219262232
ID_O3AHBM1OIP7N,-186.6917338978985
ID_5XGPV312EUQO,2958.950833622153
ID_XVSNSPDYKL90,4836.375233340087
ID_5OQ4E4EUQLWL,4574.547200058979
ID_V3SBPFRCPUKP,6866.436652176345
ID_XDIRKTZCT2VT,3883.183522602952
ID_JJNA213LOOGV,4080.0360412790506
ID_1ZGN4IJJ5ACZ,3451.8255220739156
ID_R5TU7QN0CP46,4706.584030947863
ID_P5GKPUP4ALDB,1282.5174836216006
ID_1RASN0VTLVH1,4686.1830459033845
ID_CP88H9TGXOS5,-54.64792559064324
ID_GIKGAQS1QT17,-2401.8006747801496
ID_4IL2AACZD338,24361.49395428583
ID_D53ZSM9IUZLQ,7733.8970958857735
ID_1FG10KUC8LS2,2844.302885829707
ID_VEYLAFNS6KXR,10364.765139715046
ID_2JN03XF6QK9T,11584.828044867872
ID_SRZ8R5BW4LJ8,4859.78941346038
ID_EGLTA6GJUJIS,8629.738889734197
ID_V7JGASH6KB99,9523.120077079875
ID_BVV8SA84T5IL,7727.298202096329
ID_TWA0MUV9978R,355.0759239060167
ID_6OQOAM5YE2BP,11937.046438690537
ID_3Q3YL5LI7B6R,7866.517548484787
ID_IUUKZRL88PCV,6322.896581133256
ID_AP57BKLWTCCP,5158.490866521303
ID_WKEQNSEEOXH8,14963.639956649766
ID_GP6X00ZB2Z1S,1404.778936882716
ID_KDT1ZBR8M4M3,993.8028779398904
ID_IX6Q4MV6BIES,1727.5054681793572
ID_VTNJQUYA6AX7,8606.022822375744
ID_SER93851R5HN,615.1137065638138
ID_6KP7GQYAYWMY,1794.7335176465192
ID_5YOOXLGAXWMD,20102.572349098962
ID_0G1L9H294PNH,2730.466697351293
ID_ACCBXROR0D4H,11313.026571233917
ID_JKQOKT7QSQXP,5507.372144223932
ID_2WATX4DKGDXE,8345.115618424781
ID_KF1SQZMYPH6J,6596.69992408407
ID_CYDVHFMZSZ3B,-6.412440608068908
ID_ZO6PJE8U17XQ,1881.5535141165415
ID_9HSAC3JRD8PX,3923.570036511641
ID_UBOERK6RVFMS,776.3613794344042
ID_HEC9VU3SXBSS,134.21071502785972
ID_YS0KSKYASLNA,5808.1186536425685
ID_OTBXPXGU1GMA,2282.880722762408
ID_CR6UBZZWTOHO,9745.488008531398
ID_TMG4ZJ3UHE2R,7202.079176708931
ID_OVIGC5PFVOAC,276.2657225295758
ID_NC9T8AJMZ1BA,1235.5002763873788
ID_F8ZGEEGCCYCW,3908.255522634402
ID_BIGHGD6ZFF0I,1737.496939365039
ID_4SMS65QHDJWJ,2581.67617650016
ID_JGW5RSSIYXZX,20027.39101521381
ID_UC4RSQK2C4LI,12433.547768487115
ID_S4G7VU27QJUF,8674.834331702641
ID_OPZSYM6EVGIN,3618.877651190716
ID_HCG4YPP3GYU0,10728.046281582634
ID_ZCYY1XMVSUJO,32172.480384013197
ID_RCPAFQQOVL2S,1555.0636177534805
ID_YC4WT8LJ4T92,1515.8825278378615
ID_DP8Z1RTQOGFB,10572.646124035678
ID_B9E7C5IPPL8E,712.9431022752175
ID_MMVA7HYZ3VJZ,9545.834355794705
ID_ECTES22IX6DU,221.8490693223276
ID_GL8CAEI4UOI1,974.2473401928064
ID_I0F83Y5G2OHO,969.0840396601017
ID_PE11S41JSU28,4834.188753477195
ID_WGCX298K5FX4,7406.864720628422
ID_RHSARLW7OZ5C,905.4779812579418
ID_XU1PRNNTWTW4,15520.58679590481
ID_MCWA3NRSGX55,3451.6904755689457
ID_48QSSZ88KZMG,831.1134712774199
ID_9RPYGGAHE0EX,975.0167677954697
ID_JFLHZZ7RKBRN,5295.403838765354
ID_NRK5PO9ZXQ60,17647.114947043174
ID_BIAFGIZ0SW1P,130.18034235124125
ID_NRCO2BV6DPAO,3189.8560607672007
ID_1Z8GJHA9ACW8,3274.275319367245
ID_W4H0KA6CHAC6,2018.956157586292
ID_TWRZVJR5TGYX,14998.5915648287
ID_Y5MN7ZSZO9OX,10600.42074411226
ID_ULRYAP8TW5HM,13339.109355556337
ID_6G8ES7JNEQ9B,-1366.4807773419336
ID_3O1DYI2NTRYK,2062.5875656169546
ID_JM9T2MTOXK9F,2400.4249605338928
ID_LC5MWI0Y9YCA,10653.461322388192
ID_NQN9D4BGJTA6,598.4662597593501
ID_QWZG96VMLGV7,19557.290941310268
ID_BY9B9NNSMM3S,1174.3113469725993
ID_C7WV2QKT8HXR,6524.947334514849
ID_OQKYWVCBJVCF,2547.7013817645734
ID_7X0RGJ3ME52B,4755.001995998506
ID_JTORS4UFAST4,10787.713046838375
ID_PA0IWGBU6N7O,20098.686508333307
ID_QEHUQQ0HK3ZX,909.2056096692949
ID_GC66HDLE7IGJ,19672.859602431283
ID_TRKLGJX9X06N,7434.52313861872
ID_19SFT91PXBKA,3709.6863315538226
ID_7SOIPX83JW4B,1345.7461306315317
ID_3U241IH1MZFJ,15083.085037807628
ID_LI5V7W9WT61R,500.94173769434946
ID_TJUZRYMVUO9T,1503.5199527617413
ID_14XT0E38L1CE,1303.003891471039
ID_FO20RIOQWPTL,6709.560491663189
ID_PV2P78OYMKA6,11801.570503405694
ID_RU20R0YD04HZ,14342.489502104687
ID_KTY1O5P8CUM6,7289.814629007983
ID_D7T0RCJM4TTQ,18313.941785798903
ID_X5RQS8YRQ2YH,-109.82326478059201
ID_O6GV4YL5H2IY,8576.981081941078
ID_VF93NY2E9JFH,-1764.2367918231735
ID_MU6EWPJSZ27I,7406.96098271482
ID_V07YXBBLGQUM,7572.979918896887
ID_VDSZ4FTJ7L9H,3243.528853745578
ID_VDSUK7QUV4ZL,5791.775908624749
ID_G9K7L5DOXMRF,13113.729035225511
ID_X00UH3WKDCN2,1281.157636405256
ID_R7PCCAMXOTC7,1031.038478313025
ID_QS292E5E5UYT,2103.6173443569155
ID_K0XTFFTXQTKL,5780.698399007266
ID_1NBC1PZKH9LX,56714.59449585057
ID_KUYJW8GXCOY1,1537.063047719536
ID_XX335OM03DZS,928.1164759770814
ID_4SFHH3VIMGAY,3172.4566631395487
ID_K3TENYPBXL0S,7017.598399637948
ID_BO7MNUC73PRO,2272.4261023621243
ID_1CJ4L7Y6S74D,5156.420466319033
ID_O7NV438NR5XN,15163.16128654801
ID_1355D1JW4QUM,2526.6467668031905
ID_NLA4KVSPVU4V,2418.870514966008
ID_XIFTHVE4FA38,25164.21140095167
ID_367BIR0XRSOM,18447.482132430527
ID_4TN1XYO4XIQC,11318.935186344042
ID_CHHFB40DHPOI,13570.539129169052
ID_SCRDN0EKVS5Z,1584.051307714625
ID_RE9AHLGD3CJO,23087.705460266636
ID_ZREDNMUXY5D1,1266.1172349674632
ID_QDP83G3RTLAO,-2506.711347856116
ID_1F255YN1UZ62,2528.859502580911
ID_MDVY20C8FGD6,7310.415576337116
ID_S3D9JS5MA8SY,16573.926376202064
ID_CRU7A73CL47I,15736.119299354808
ID_6TJB03LZZ97L,3200.680208023138
ID_HIF5U5MK1T55,9000.296136535904
ID_WEXNRVK1SJ6O,5789.483746868874
ID_0A9WGMPHI1SO,9045.624138469637
ID_ZRC5R7PN9BII,4329.9327507396565
ID_V3O6J6UXRJ68,39333.30643046672
ID_DEDK62OHPLX6,917.4605293264053
ID_DHGV9739A4Z8,5285.267941341828
ID_VXOBZIUKHNDV,18667.22000828329
ID_ZUQECE52MHV8,2979.9405290966806
ID_6JDEUE41FSYX,5401.3304279222675
ID_0OMPWRMOHK73,9118.997936754045
ID_YZZAJZ1Y9OYK,4255.650118290153
ID_Y5UM9XSUJWJN,1304.0544185179174
ID_639Q132VZB6Q,623.6588371389022
ID_FXIPVG5WDL4G,11457.188034986162
ID_VK5H81R7PO0X,3997.3223011550563
ID_QJP8LOSN4OBM,8664.275765845945
ID_FMH50UDDDN3T,16959.468851379093
ID_DNUF58DPDF7D,8023.907658047759
ID_BO29SFYT8LQ6,29271.744677932667
ID_46HCJFKV14ZL,2258.4065372670652
ID_EUJRA5TR1536,36.16122832795746
ID_M0L52AWEA038,1083.5559843594042
ID_T1E4EVWTVGXA,2580.4968912410272
ID_1Q5TDC6M4Q21,12064.96334989281
ID_9UL22J023NDB,201.5311097055945
ID_PUJN1BYYQW42,15749.354475225462
ID_VJ5R5J0BQTS4,5787.323949198328
ID_5UW9CS5HP4MI,14777.779437972818
ID_ECZDZ6WK2AXJ,795.4589770067707
ID_ULCWZ386B2Q7,6335.988216332278
ID_VCZXQDWA7CY3,12989.096779655622
ID_34P52P71LGI5,4890.88699052943
ID_6R39J2W54URG,4809.350414933491
ID_RXZG7TI4LFY8,4381.229055208837
ID_OMYRTCUBAW4W,870.4956188818912
ID_46D258QXS4DR,507.4191450335995
ID_LYEJXVERUG6S,3201.702857209774
ID_BVT0034AXWGC,2022.3682036646378
ID_L0Z71GKKJB0B,7722.793023952601
ID_QA8CUXHMV8SB,21520.986403264636
ID_61WQ5IX23PIQ,6981.91067693653
ID_LS8K5X4UFVB0,14617.166959420398
ID_U1GZ8M9THAM7,10435.1174599582
ID_6GALKP43NPIU,3931.286580108646
ID_1C070YM1U0F2,15074.914070245368
ID_7KMKLVS99H6X,229.17919178927926
ID_1C5K2BU5YMJA,5925.756914726462
ID_UCNWFV4LN6M9,2681.691551531818
ID_7Q2FE9QAL6SA,9059.628777328347
ID_MF69GXSHH69E,-1592.3556659647556
ID_9D29DN09F4V0,16314.480518425846
ID_5T5XX3XOVAXC,2990.7098046572833
ID_Y89CAENT3QXD,26204.024550078215
ID_KCYMXT07F6JL,6329.151822204431
ID_UXUISBGP54QU,8134.517566960393
ID_T3TUHQB5CQAT,19982.168989250702
ID_68S6IT3ZW4JT,13325.768060952123
ID_PW0U7OT82D0L,15165.91013477426
ID_QAI6EF5GLRTX,212.57961033622428
ID_IWUYO4VTTTY1,2825.5122330174277
ID_DGJR5PCBTLLN,1134.4841407803408
ID_5ZMGWFCWT58U,2190.2299527300443
ID_Y5TGAXCWPHJ5,4257.265274715852
ID_GK5QKJNLPQQI,33958.284296408514
ID_Q3EEM0VB7C7I,4540.158716309706
ID_1H71JN4RLEWA,-1808.7573345791404
ID_81KDG6WOO761,10735.982925629269
ID_SVATAIQTA3PE,7310.415576337116
ID_CAAVXGLYWLDR,6446.351800373888
ID_00QOM2TJET1U,13543.708493586897
ID_NU9W4CZ1BS16,308.298567922197
ID_I5YS6ZLASPOH,-263.6005816130765
ID_DVO9U2920UMY,481.35348777013263
ID_XQWIZZAM8FGI,19255.62468034833
ID_O1WRTGTBBQIE,12690.833195440404
ID_5BCDC48A6PI8,7426.370121901549
ID_H217Q2K5R9LD,3348.7433960327917
ID_VBISH6T1PD4G,4160.9864577142525
ID_FT6UF22DXOUB,230.76936727460378
ID_AALLGCL0OXQ6,1096.5645192008199
ID_L4F0F9QT4DOP,6482.939761586521
ID_W59KQER07OU8,19085.91090998149
ID_A0Z07CHUWYAH,3182.5708257789893
ID_47ZUNQWI1NBB,316.85204464934276
ID_8F8WXY1EU1ZL,2472.282983132838
ID_914C6XA46E3Z,860.3874877372509
ID_TVJLE3VPWSD1,2110.3493755530526
ID_39WYRYO69A7Y,10750.465961692085
ID_MS2MLY4YQLVO,4787.615933687491
ID_CU1JLJXN9PIG,349121.8398457848
ID_2GV17H75S3BX,2437.74310330584
ID_VX8YUD0S45VU,8252.67224881645
ID_42H8EZXCHGOY,771.7052926933088
ID_I0FPVXD3K1UD,1501.7526317375027
ID_CNSYLNB21FOR,14610.391132595132
ID_G6DE5K8QO9X6,7583.460569881625
ID_JRGQJ5745OFI,16784.04442672136
ID_O4UDXE65I95J,6719.040326065677
ID_JBXG583556E0,14650.007932888633
ID_3LNY363A3P83,2210.2095561328792
ID_634TX0DCBKCD,8086.870601537854
ID_MFN6V0M60922,13092.003091613606
ID_VYS0BAS931OA,5052.250984737851
ID_Z1HWH6M2A1TH,435.5319732392422
ID_YV7O9O3XQTRD,1517.4493492109316
ID_24DWTJ66K24H,11920.452482911773
ID_X9MMDAACP7WV,6179.000434802473
ID_J67PNI0OCM2F,7082.164963602867
ID_AK1K47QRZWQH,10406.55973493858
ID_AYRO1HXAL8LC,2691.0786140050927
ID_1Q3D4KC7S7RF,4786.700925379146
ID_K7HKFTP82EC7,3977.681219798964
ID_EHN222O0U12F,2831.533193021242
ID_XG4VD7PZ9BNP,2989.243129218127
ID_RIVAD0TTTNR2,2221.604759817916
ID_O5K1UIU8J6L2,97.0627516568034
ID_6CHWN9TCY2GU,10753.985284438237
ID_OTK12WAN9VPN,4093.646666213595
ID_INMPEAT6ZT1A,15833.85625430105
ID_NZL1W974FCAW,1540.0025433343437
ID_075TP37YMKSF,979.9887582920163
ID_M721HQ7CFEUK,28.072274742975868
ID_GJHX4CEYMU04,16718.85447170112
ID_EEVQ266ONWYV,199.42886126605367
ID_SBFGZVSWCG1T,20908.931309789077
ID_5MU2DP41UQ4F,74100.48075545231
ID_NZ1DGI7JOG28,3315.82192535783
ID_A1CA9U09CTJQ,10819.681387792769
ID_NWBM6Y77RT9T,20487.521681367878
ID_3MUXNN7P860M,2761.0201031581073
ID_HC880OGLE8QI,1221.575667763829
ID_EE7AE1VHS9UZ,1648.1195322495016
ID_PTF0N60Z2ESK,7310.415576337116
ID_8SHV32HQBIE4,5668.526405211226
ID_4EAA4SHQ43PR,3787.1665821328993
ID_ZJID05O5WHPD,16734.045335674684
ID_JSFNDLRLJ7Y5,11390.154640223289
ID_FVA2TJJDRXJ3,3939.8026477536473
ID_LDCAE2O4MZ54,22696.692298928723
ID_AFIYEOVFNNXZ,7410.37823843477
ID_U8D1SU5QKKME,13064.56658517607
ID_TOG0BV74YDGT,10984.201553420873
ID_1153XHQNDCTQ,187515.3407149922
ID_5O1SZKYRJ6QZ,3394.150604469104
ID_GW3BBDPFQQ8O,269.5986900729426
ID_ESX8RW939I34,794.6724006228707
ID_DBVR77QK09KO,19959.324011310884
ID_G5CV9GYFY8SW,11371.362104804368
ID_RKG3XVFXYV2Q,6410.870348850846
ID_KWJ72TYTW8HI,1031.5359069869316
ID_VTT700S91JRD,11811.306369898519
ID_BZM4ODCM39QR,1474.3707249727934
ID_ITQGYRAW9L5Q,13977.583575424684
ID_B067L03BG0QD,4736.878546188441
ID_C3LY9KRWNSR9,2959.9381707899915
ID_N1K8VOHC29HP,4015.0891721348166
ID_93IL90SQUNXN,1203.2721371742182
ID_5ZGHAR1ILO3I,7304.174905603353
